ID,Stagione,Giornata,Data,CASA,TRAS,GC,GT
19303101BOLTRI,1930-31,1,28/09/1930,BOLOGNA,TRIESTINA,6.0,1.0
19303101INTCAS,1930-31,1,28/10/1930,INTER,CASALE,5.0,1.0
19303101JUVPRO,1930-31,1,28/09/1930,JUVENTUS,PRO PATRIA,4.0,1.0
19303101LAZTOR,1930-31,1,28/09/1930,LAZIO,TORINO,0.0,0.0
19303101LEGGEN,1930-31,1,28/09/1930,LEGNANO,GENOA,2.0,1.0
19303101LIVMIL,1930-31,1,28/09/1930,LIVORNO,MILAN,0.0,0.0
19303101MODROM,1930-31,1,28/09/1930,MODENA,ROMA,1.0,1.0
19303101NAPPRO,1930-31,1,28/09/1930,NAPOLI,PRO VERCELLI,1.0,0.0
19303102BOLLIV,1930-31,2,05/10/1930,BOLOGNA,LIVORNO,5.0,0.0
19303102BREMOD,1930-31,2,05/10/1930,BRESCIA,MODENA,1.0,2.0
19303102CASLEG,1930-31,2,05/10/1930,CASALE,LEGNANO,1.0,1.0
19303102GENNAP,1930-31,2,05/10/1930,GENOA,NAPOLI,4.0,2.0
19303102MILJUV,1930-31,2,05/10/1930,MILAN,JUVENTUS,0.0,3.0
19303102PROLAZ,1930-31,2,05/10/1930,PRO PATRIA,LAZIO,3.0,1.0
19303102PROINT,1930-31,2,05/10/1930,PRO VERCELLI,INTER,1.0,1.0
19303102ROMALE,1930-31,2,05/10/1930,ROMA,ALESSANDRIA,2.0,0.0
19303102TORTRI,1930-31,2,05/10/1930,TORINO,TRIESTINA,2.0,0.0
19303103ALEMIL,1930-31,3,12/10/1930,ALESSANDRIA,MILAN,3.0,0.0
19303103INTBRE,1930-31,3,04/11/1930,INTER,BRESCIA,3.0,3.0
19303103JUVCAS,1930-31,3,12/10/1930,JUVENTUS,CASALE,2.0,0.0
19303103LAZBOL,1930-31,3,12/10/1930,LAZIO,BOLOGNA,2.0,0.0
19303103LEGPRO,1930-31,3,12/10/1930,LEGNANO,PRO VERCELLI,2.0,2.0
19303103LIVGEN,1930-31,3,12/10/1930,LIVORNO,GENOA,1.0,2.0
19303103MODTOR,1930-31,3,12/10/1930,MODENA,TORINO,2.0,0.0
19303103NAPPRO,1930-31,3,12/10/1930,NAPOLI,PRO PATRIA,1.0,0.0
19303103TRIROM,1930-31,3,12/10/1930,TRIESTINA,ROMA,0.0,0.0
19303104CASTRI,1930-31,4,19/10/1930,CASALE,TRIESTINA,2.0,3.0
19303104GENALE,1930-31,4,19/10/1930,GENOA,ALESSANDRIA,5.0,1.0
19303104LEGBOL,1930-31,4,19/10/1930,LEGNANO,BOLOGNA,0.0,2.0
19303104LIVBRE,1930-31,4,19/10/1930,LIVORNO,BRESCIA,0.0,1.0
19303104MILLAZ,1930-31,4,19/10/1930,MILAN,LAZIO,0.0,1.0
19303104PROMOD,1930-31,4,19/10/1930,PRO PATRIA,MODENA,3.0,2.0
19303104PROJUV,1930-31,4,19/10/1930,PRO VERCELLI,JUVENTUS,1.0,3.0
19303104ROMNAP,1930-31,4,19/10/1930,ROMA,NAPOLI,3.0,1.0
19303104TORINT,1930-31,4,19/10/1930,TORINO,INTER,6.0,0.0
19303105ALEPRO,1930-31,5,26/10/1930,ALESSANDRIA,PRO VERCELLI,0.0,1.0
19303105BOLTOR,1930-31,5,26/10/1930,BOLOGNA,TORINO,3.0,0.0
19303105BRELEG,1930-31,5,26/10/1930,BRESCIA,LEGNANO,2.0,1.0
19303105INTMIL,1930-31,5,26/10/1930,INTER,MILAN,1.0,1.0
19303105JUVROM,1930-31,5,26/10/1930,JUVENTUS,ROMA,3.0,2.0
19303105LAZCAS,1930-31,5,26/10/1930,LAZIO,CASALE,1.0,0.0
19303105MODGEN,1930-31,5,26/10/1930,MODENA,GENOA,4.0,2.0
19303105NAPLIV,1930-31,5,26/10/1930,NAPOLI,LIVORNO,2.0,0.0
19303105PROTRI,1930-31,5,26/10/1930,PRO PATRIA,TRIESTINA,2.0,1.0
19303106BRECAS,1930-31,6,02/11/1930,BRESCIA,CASALE,2.0,0.0
19303106GENJUV,1930-31,6,02/11/1930,GENOA,JUVENTUS,0.0,3.0
19303106LEGALE,1930-31,6,02/11/1930,LEGNANO,ALESSANDRIA,1.0,0.0
19303106MILBOL,1930-31,6,02/11/1930,MILAN,BOLOGNA,1.0,2.0
19303106NAPMOD,1930-31,6,02/11/1930,NAPOLI,MODENA,4.0,1.0
19303106PROLAZ,1930-31,6,02/11/1930,PRO VERCELLI,LAZIO,3.0,0.0
19303106ROMPRO,1930-31,6,02/11/1930,ROMA,PRO PATRIA,2.0,0.0
19303106TORLIV,1930-31,6,02/11/1930,TORINO,LIVORNO,4.0,0.0
19303106TRIINT,1930-31,6,02/11/1930,TRIESTINA,INTER,5.0,0.0
19303107ALEJUV,1930-31,7,09/11/1930,ALESSANDRIA,JUVENTUS,2.0,3.0
19303107BOLROM,1930-31,7,09/11/1930,BOLOGNA,ROMA,3.0,3.0
19303107CASGEN,1930-31,7,09/11/1930,CASALE,GENOA,1.0,0.0
19303107INTMOD,1930-31,7,09/11/1930,INTER,MODENA,0.0,0.0
19303107LAZLIV,1930-31,7,09/11/1930,LAZIO,LIVORNO,3.0,2.0
19303107PROLEG,1930-31,7,09/11/1930,PRO PATRIA,LEGNANO,2.0,0.0
19303107PROMIL,1930-31,7,09/11/1930,PRO VERCELLI,MILAN,0.0,2.0
19303107TORBRE,1930-31,7,09/11/1930,TORINO,BRESCIA,1.0,1.0
19303107TRINAP,1930-31,7,09/11/1930,TRIESTINA,NAPOLI,0.0,0.0
19303108ALEINT,1930-31,8,16/11/1930,ALESSANDRIA,INTER,2.0,0.0
19303108GENBOL,1930-31,8,16/11/1930,GENOA,BOLOGNA,3.0,1.0
19303108JUVLEG,1930-31,8,16/11/1930,JUVENTUS,LEGNANO,1.0,0.0
19303108LIVPRO,1930-31,8,16/11/1930,LIVORNO,PRO VERCELLI,3.0,1.0
19303108MILBRE,1930-31,8,16/11/1930,MILAN,BRESCIA,1.0,0.0
19303108MODTRI,1930-31,8,16/11/1930,MODENA,TRIESTINA,2.0,0.0
19303108NAPLAZ,1930-31,8,16/11/1930,NAPOLI,LAZIO,2.0,0.0
19303108PROTOR,1930-31,8,16/11/1930,PRO PATRIA,TORINO,1.0,2.0
19303108ROMCAS,1930-31,8,16/11/1930,ROMA,CASALE,3.0,1.0
19303109BREPRO,1930-31,9,23/11/1930,BRESCIA,PRO PATRIA,3.0,1.0
19303109CASPRO,1930-31,9,23/11/1930,CASALE,PRO VERCELLI,2.0,2.0
19303109INTBOL,1930-31,9,23/11/1930,INTER,BOLOGNA,0.0,1.0
19303109JUVNAP,1930-31,9,23/11/1930,JUVENTUS,NAPOLI,1.0,2.0
19303109LAZGEN,1930-31,9,23/11/1930,LAZIO,GENOA,5.0,0.0
19303109LEGTOR,1930-31,9,23/11/1930,LEGNANO,TORINO,0.0,1.0
19303109LIVROM,1930-31,9,23/11/1930,LIVORNO,ROMA,1.0,3.0
19303109MODMIL,1930-31,9,23/11/1930,MODENA,MILAN,3.0,0.0
19303109TRIALE,1930-31,9,23/11/1930,TRIESTINA,ALESSANDRIA,0.0,1.0
19303110BOLMOD,1930-31,10,30/11/1930,BOLOGNA,MODENA,2.0,0.0
19303110CASPRO,1930-31,10,30/11/1930,CASALE,PRO PATRIA,4.0,0.0
19303110LAZALE,1930-31,10,30/11/1930,LAZIO,ALESSANDRIA,3.0,1.0
19303110LIVINT,1930-31,10,30/11/1930,LIVORNO,INTER,0.0,2.0
19303110MILLEG,1930-31,10,30/11/1930,MILAN,LEGNANO,2.0,0.0
19303110NAPBRE,1930-31,10,30/11/1930,NAPOLI,BRESCIA,3.0,1.0
19303110PROROM,1930-31,10,30/11/1930,PRO VERCELLI,ROMA,0.0,3.0
19303110TORGEN,1930-31,10,30/11/1930,TORINO,GENOA,0.0,2.0
19303110TRIJUV,1930-31,10,30/11/1930,TRIESTINA,JUVENTUS,0.0,0.0
19303111ALECAS,1930-31,11,07/12/1930,ALESSANDRIA,CASALE,2.0,0.0
19303111BRETRI,1930-31,11,07/12/1930,BRESCIA,TRIESTINA,1.0,0.0
19303111GENMIL,1930-31,11,07/12/1930,GENOA,MILAN,2.0,1.0
19303111INTNAP,1930-31,11,07/12/1930,INTER,NAPOLI,2.0,1.0
19303111JUVBOL,1930-31,11,07/12/1930,JUVENTUS,BOLOGNA,2.0,0.0
19303111MODLEG,1930-31,11,07/12/1930,MODENA,LEGNANO,4.0,1.0
19303111PROLIV,1930-31,11,07/12/1930,PRO PATRIA,LIVORNO,0.0,0.0
19303111PROTOR,1930-31,11,07/12/1930,PRO VERCELLI,TORINO,1.0,0.0
19303111ROMLAZ,1930-31,11,07/12/1930,ROMA,LAZIO,1.0,1.0
19303112BOLPRO,1930-31,12,14/12/1930,BOLOGNA,PRO PATRIA,4.0,1.0
19303112BREGEN,1930-31,12,14/12/1930,BRESCIA,GENOA,1.0,2.0
19303112JUVTOR,1930-31,12,14/12/1930,JUVENTUS,TORINO,2.0,0.0
19303112LEGLAZ,1930-31,12,14/12/1930,LEGNANO,LAZIO,0.0,2.0
19303112LIVCAS,1930-31,12,14/12/1930,LIVORNO,CASALE,5.0,0.0
19303112MILTRI,1930-31,12,14/12/1930,MILAN,TRIESTINA,2.0,0.0
19303112MODPRO,1930-31,12,14/12/1930,MODENA,PRO VERCELLI,1.0,3.0
19303112NAPALE,1930-31,12,14/12/1930,NAPOLI,ALESSANDRIA,3.0,2.0
19303112ROMINT,1930-31,12,14/12/1930,ROMA,INTER,2.0,1.0
19303113ALEPRO,1930-31,13,21/12/1930,ALESSANDRIA,PRO PATRIA,4.0,1.0
19303113BOLBRE,1930-31,13,21/12/1930,BOLOGNA,BRESCIA,7.0,1.0
19303113CASMOD,1930-31,13,21/12/1930,CASALE,MODENA,3.0,1.0
19303113GENPRO,1930-31,13,21/12/1930,GENOA,PRO VERCELLI,1.0,0.0
19303113LAZJUV,1930-31,13,21/12/1930,LAZIO,JUVENTUS,2.0,1.0
19303113LEGINT,1930-31,13,21/12/1930,LEGNANO,INTER,2.0,2.0
19303113MILNAP,1930-31,13,21/12/1930,MILAN,NAPOLI,2.0,3.0
19303113TORROM,1930-31,13,21/12/1930,TORINO,ROMA,1.0,4.0
19303113TRILIV,1930-31,13,21/12/1930,TRIESTINA,LIVORNO,1.0,0.0
19303114ALELIV,1930-31,14,04/01/1931,ALESSANDRIA,LIVORNO,2.0,2.0
19303114BRELAZ,1930-31,14,04/01/1931,BRESCIA,LAZIO,2.0,0.0
19303114INTGEN,1930-31,14,04/01/1931,INTER,GENOA,2.0,0.0
19303114MODJUV,1930-31,14,04/01/1931,MODENA,JUVENTUS,1.0,2.0
19303114NAPBOL,1930-31,14,04/01/1931,NAPOLI,BOLOGNA,2.0,0.0
19303114PROMIL,1930-31,14,04/01/1931,PRO PATRIA,MILAN,2.0,1.0
19303114PROTRI,1930-31,14,04/01/1931,PRO VERCELLI,TRIESTINA,2.0,2.0
19303114ROMLEG,1930-31,14,04/01/1931,ROMA,LEGNANO,3.0,0.0
19303114TORCAS,1930-31,14,04/01/1931,TORINO,CASALE,1.0,0.0
19303115BOLALE,1930-31,15,11/01/1931,BOLOGNA,ALESSANDRIA,0.0,0.0
19303115CASNAP,1930-31,15,11/01/1931,CASALE,NAPOLI,0.0,2.0
19303115GENROM,1930-31,15,11/01/1931,GENOA,ROMA,0.0,0.0
19303115JUVBRE,1930-31,15,11/01/1931,JUVENTUS,BRESCIA,3.0,0.0
19303115LAZINT,1930-31,15,11/01/1931,LAZIO,INTER,1.0,0.0
19303115LIVMOD,1930-31,15,11/01/1931,LIVORNO,MODENA,0.0,2.0
19303115MILTOR,1930-31,15,11/01/1931,MILAN,TORINO,1.0,1.0
19303115PROPRO,1930-31,15,11/01/1931,PRO VERCELLI,PRO PATRIA,2.0,1.0
19303115TRILEG,1930-31,15,11/01/1931,TRIESTINA,LEGNANO,1.0,0.0
19303116BREPRO,1930-31,16,18/01/1931,BRESCIA,PRO VERCELLI,2.0,2.0
19303116CASBOL,1930-31,16,18/01/1931,CASALE,BOLOGNA,1.0,2.0
19303116INTJUV,1930-31,16,18/01/1931,INTER,JUVENTUS,2.0,3.0
19303116LEGLIV,1930-31,16,18/01/1931,LEGNANO,LIVORNO,3.0,0.0
19303116MODALE,1930-31,16,18/01/1931,MODENA,ALESSANDRIA,3.0,2.0
19303116PROGEN,1930-31,16,18/01/1931,PRO PATRIA,GENOA,2.0,3.0
19303116ROMMIL,1930-31,16,18/01/1931,ROMA,MILAN,1.0,2.0
19303116TORNAP,1930-31,16,18/01/1931,TORINO,NAPOLI,3.0,1.0
19303116TRILAZ,1930-31,16,18/01/1931,TRIESTINA,LAZIO,2.0,1.0
19303117ALETOR,1930-31,17,01/02/1931,ALESSANDRIA,TORINO,1.0,1.0
19303117BOLPRO,1930-31,17,01/02/1931,BOLOGNA,PRO VERCELLI,3.0,0.0
19303117GENTRI,1930-31,17,01/02/1931,GENOA,TRIESTINA,1.0,0.0
19303117JUVLIV,1930-31,17,01/02/1931,JUVENTUS,LIVORNO,4.0,1.0
19303117MILCAS,1930-31,17,01/02/1931,MILAN,CASALE,4.0,0.0
19303117MODLAZ,1930-31,17,01/02/1931,MODENA,LAZIO,3.0,0.0
19303117NAPLEG,1930-31,17,01/02/1931,NAPOLI,LEGNANO,2.0,1.0
19303117PROINT,1930-31,17,01/02/1931,PRO PATRIA,INTER,1.0,1.0
19303117ROMBRE,1930-31,17,01/02/1931,ROMA,BRESCIA,3.0,0.0
19303118BREALE,1930-31,18,08/02/1931,BRESCIA,ALESSANDRIA,7.0,3.0
19303118CASINT,1930-31,18,08/02/1931,CASALE,INTER,1.0,0.0
19303118GENLEG,1930-31,18,08/02/1931,GENOA,LEGNANO,5.0,0.0
19303118MILLIV,1930-31,18,08/02/1931,MILAN,LIVORNO,5.0,0.0
19303118PROJUV,1930-31,18,08/02/1931,PRO PATRIA,JUVENTUS,1.0,3.0
19303118PRONAP,1930-31,18,08/02/1931,PRO VERCELLI,NAPOLI,6.0,3.0
19303118ROMMOD,1930-31,18,08/02/1931,ROMA,MODENA,4.0,0.0
19303118TORLAZ,1930-31,18,08/02/1931,TORINO,LAZIO,2.0,0.0
19303118TRIBOL,1930-31,18,08/02/1931,TRIESTINA,BOLOGNA,1.0,1.0
19303119ALEROM,1930-31,19,15/02/1931,ALESSANDRIA,ROMA,0.0,2.0
19303119INTPRO,1930-31,19,15/02/1931,INTER,PRO VERCELLI,6.0,1.0
19303119JUVMIL,1930-31,19,15/02/1931,JUVENTUS,MILAN,3.0,3.0
19303119LAZPRO,1930-31,19,15/02/1931,LAZIO,PRO PATRIA,1.0,1.0
19303119LEGCAS,1930-31,19,15/02/1931,LEGNANO,CASALE,1.0,0.0
19303119LIVBOL,1930-31,19,15/02/1931,LIVORNO,BOLOGNA,0.0,2.0
19303119MODBRE,1930-31,19,15/02/1931,MODENA,BRESCIA,3.0,2.0
19303119NAPGEN,1930-31,19,15/02/1931,NAPOLI,GENOA,0.0,1.0
19303119TRITOR,1930-31,19,15/02/1931,TRIESTINA,TORINO,1.0,0.0
19303120BOLLAZ,1930-31,20,01/03/1931,BOLOGNA,LAZIO,4.0,0.0
19303120BREINT,1930-31,20,01/03/1931,BRESCIA,INTER,0.0,0.0
19303120CASJUV,1930-31,20,01/03/1931,CASALE,JUVENTUS,0.0,1.0
19303120GENLIV,1930-31,20,01/03/1931,GENOA,LIVORNO,3.0,2.0
19303120MILALE,1930-31,20,01/03/1931,MILAN,ALESSANDRIA,1.0,1.0
19303120PRONAP,1930-31,20,01/03/1931,PRO PATRIA,NAPOLI,3.0,2.0
19303120PROLEG,1930-31,20,01/03/1931,PRO VERCELLI,LEGNANO,8.0,0.0
19303120ROMTRI,1930-31,20,01/03/1931,ROMA,TRIESTINA,3.0,0.0
19303120TORMOD,1930-31,20,01/03/1931,TORINO,MODENA,1.0,1.0
19303121ALEGEN,1930-31,21,08/03/1931,ALESSANDRIA,GENOA,0.0,1.0
19303121BOLLEG,1930-31,21,08/03/1931,BOLOGNA,LEGNANO,2.0,1.0
19303121BRELIV,1930-31,21,08/03/1931,BRESCIA,LIVORNO,1.0,1.0
19303121INTTOR,1930-31,21,08/03/1931,INTER,TORINO,3.0,0.0
19303121JUVPRO,1930-31,21,08/03/1931,JUVENTUS,PRO VERCELLI,5.0,1.0
19303121LAZMIL,1930-31,21,08/03/1931,LAZIO,MILAN,1.0,2.0
19303121MODPRO,1930-31,21,08/03/1931,MODENA,PRO PATRIA,3.0,1.0
19303121NAPROM,1930-31,21,08/03/1931,NAPOLI,ROMA,3.0,0.0
19303121TRICAS,1930-31,21,08/03/1931,TRIESTINA,CASALE,1.0,2.0
19303122CASLAZ,1930-31,22,15/03/1931,CASALE,LAZIO,0.0,2.0
19303122GENMOD,1930-31,22,15/03/1931,GENOA,MODENA,5.0,3.0
19303122LEGBRE,1930-31,22,15/03/1931,LEGNANO,BRESCIA,2.0,2.0
19303122LIVNAP,1930-31,22,15/03/1931,LIVORNO,NAPOLI,1.0,2.0
19303122MILINT,1930-31,22,19/03/1931,MILAN,INTER,1.0,4.0
19303122PROALE,1930-31,22,15/03/1931,PRO VERCELLI,ALESSANDRIA,6.0,2.0
19303122ROMJUV,1930-31,22,15/03/1931,ROMA,JUVENTUS,5.0,0.0
19303122TORBOL,1930-31,22,15/03/1931,TORINO,BOLOGNA,1.0,1.0
19303122TRIPRO,1930-31,22,15/03/1931,TRIESTINA,PRO PATRIA,0.0,0.0
19303123ALELEG,1930-31,23,22/03/1931,ALESSANDRIA,LEGNANO,5.0,0.0
19303123BOLMIL,1930-31,23,22/03/1931,BOLOGNA,MILAN,2.0,2.0
19303123CASBRE,1930-31,23,22/03/1931,CASALE,BRESCIA,0.0,0.0
19303123INTTRI,1930-31,23,22/03/1931,INTER,TRIESTINA,1.0,0.0
19303123JUVGEN,1930-31,23,22/03/1931,JUVENTUS,GENOA,4.0,1.0
19303123LAZPRO,1930-31,23,22/03/1931,LAZIO,PRO VERCELLI,1.0,2.0
19303123LIVTOR,1930-31,23,22/03/1931,LIVORNO,TORINO,1.0,1.0
19303123MODNAP,1930-31,23,22/03/1931,MODENA,NAPOLI,2.0,0.0
19303123PROROM,1930-31,23,22/03/1931,PRO PATRIA,ROMA,0.0,4.0
19303124BRETOR,1930-31,24,05/04/1931,BRESCIA,TORINO,2.0,1.0
19303124GENCAS,1930-31,24,05/04/1931,GENOA,CASALE,1.0,0.0
19303124JUVALE,1930-31,24,05/04/1931,JUVENTUS,ALESSANDRIA,4.0,1.0
19303124LEGPRO,1930-31,24,12/04/1931,LEGNANO,PRO PATRIA,0.0,0.0
19303124LIVLAZ,1930-31,24,05/04/1931,LIVORNO,LAZIO,0.0,0.0
19303124MILPRO,1930-31,24,05/04/1931,MILAN,PRO VERCELLI,2.0,1.0
19303124MODINT,1930-31,24,05/04/1931,MODENA,INTER,2.0,5.0
19303124NAPTRI,1930-31,24,06/04/1931,NAPOLI,TRIESTINA,5.0,1.0
19303124ROMBOL,1930-31,24,05/04/1931,ROMA,BOLOGNA,2.0,1.0
19303125BOLGEN,1930-31,25,26/04/1931,BOLOGNA,GENOA,1.0,1.0
19303125BREMIL,1930-31,25,26/04/1931,BRESCIA,MILAN,3.0,0.0
19303125CASROM,1930-31,25,26/04/1931,CASALE,ROMA,0.0,3.0
19303125INTALE,1930-31,25,26/04/1931,INTER,ALESSANDRIA,2.0,0.0
19303125LAZNAP,1930-31,25,26/04/1931,LAZIO,NAPOLI,0.0,1.0
19303125LEGJUV,1930-31,25,26/04/1931,LEGNANO,JUVENTUS,1.0,2.0
19303125PROLIV,1930-31,25,26/04/1931,PRO VERCELLI,LIVORNO,3.0,1.0
19303125TORPRO,1930-31,25,26/04/1931,TORINO,PRO PATRIA,3.0,1.0
19303125TRIMOD,1930-31,25,26/04/1931,TRIESTINA,MODENA,1.0,1.0
19303126ALETRI,1930-31,26,03/05/1931,ALESSANDRIA,TRIESTINA,4.0,1.0
19303126BOLINT,1930-31,26,03/05/1931,BOLOGNA,INTER,4.0,1.0
19303126GENLAZ,1930-31,26,03/05/1931,GENOA,LAZIO,2.0,0.0
19303126MILMOD,1930-31,26,17/05/1931,MILAN,MODENA,3.0,1.0
19303126NAPJUV,1930-31,26,03/05/1931,NAPOLI,JUVENTUS,1.0,2.0
19303126PROBRE,1930-31,26,14/05/1931,PRO PATRIA,BRESCIA,3.0,0.0
19303126PROCAS,1930-31,26,03/05/1931,PRO VERCELLI,CASALE,1.0,1.0
19303126ROMLIV,1930-31,26,03/05/1931,ROMA,LIVORNO,7.0,1.0
19303126TORLEG,1930-31,26,03/05/1931,TORINO,LEGNANO,5.0,0.0
19303127ALELAZ,1930-31,27,10/05/1931,ALESSANDRIA,LAZIO,1.0,3.0
19303127BRENAP,1930-31,27,10/05/1931,BRESCIA,NAPOLI,0.0,1.0
19303127GENTOR,1930-31,27,10/05/1931,GENOA,TORINO,3.0,2.0
19303127INTLIV,1930-31,27,10/05/1931,INTER,LIVORNO,1.0,1.0
19303127JUVTRI,1930-31,27,10/05/1931,JUVENTUS,TRIESTINA,4.0,0.0
19303127LEGMIL,1930-31,27,10/05/1931,LEGNANO,MILAN,1.0,2.0
19303127MODBOL,1930-31,27,10/05/1931,MODENA,BOLOGNA,0.0,2.0
19303127PROCAS,1930-31,27,10/05/1931,PRO PATRIA,CASALE,1.0,0.0
19303127ROMPRO,1930-31,27,10/05/1931,ROMA,PRO VERCELLI,5.0,0.0
19303128BOLJUV,1930-31,28,24/05/1931,BOLOGNA,JUVENTUS,4.0,0.0
19303128CASALE,1930-31,28,24/05/1931,CASALE,ALESSANDRIA,0.0,0.0
19303128LAZROM,1930-31,28,24/05/1931,LAZIO,ROMA,2.0,2.0
19303128LEGMOD,1930-31,28,24/05/1931,LEGNANO,MODENA,6.0,2.0
19303128LIVPRO,1930-31,28,24/05/1931,LIVORNO,PRO PATRIA,1.0,0.0
19303128MILGEN,1930-31,28,24/05/1931,MILAN,GENOA,1.0,2.0
19303128NAPINT,1930-31,28,24/05/1931,NAPOLI,INTER,0.0,2.0
19303128TORPRO,1930-31,28,24/05/1931,TORINO,PRO VERCELLI,1.0,0.0
19303128TRIBRE,1930-31,28,24/05/1931,TRIESTINA,BRESCIA,0.0,4.0
19303129ALENAP,1930-31,29,31/05/1931,ALESSANDRIA,NAPOLI,4.0,3.0
19303129CASLIV,1930-31,29,31/05/1931,CASALE,LIVORNO,3.0,2.0
19303129GENBRE,1930-31,29,31/05/1931,GENOA,BRESCIA,1.0,2.0
19303129INTROM,1930-31,29,31/05/1931,INTER,ROMA,5.0,0.0
19303129LAZLEG,1930-31,29,31/05/1931,LAZIO,LEGNANO,4.0,0.0
19303129PROBOL,1930-31,29,31/05/1931,PRO PATRIA,BOLOGNA,1.0,2.0
19303129PROMOD,1930-31,29,31/05/1931,PRO VERCELLI,MODENA,3.0,0.0
19303129TORJUV,1930-31,29,31/05/1931,TORINO,JUVENTUS,1.0,1.0
19303129TRIMIL,1930-31,29,31/05/1931,TRIESTINA,MILAN,3.0,1.0
19303130BREBOL,1930-31,30,07/06/1931,BRESCIA,BOLOGNA,2.0,0.0
19303130INTLEG,1930-31,30,07/06/1931,INTER,LEGNANO,3.0,0.0
19303130JUVLAZ,1930-31,30,07/06/1931,JUVENTUS,LAZIO,3.0,1.0
19303130LIVTRI,1930-31,30,07/06/1931,LIVORNO,TRIESTINA,3.0,2.0
19303130MODCAS,1930-31,30,07/06/1931,MODENA,CASALE,5.0,1.0
19303130NAPMIL,1930-31,30,07/06/1931,NAPOLI,MILAN,0.0,1.0
19303130PROALE,1930-31,30,07/06/1931,PRO PATRIA,ALESSANDRIA,0.0,1.0
19303130PROGEN,1930-31,30,07/06/1931,PRO VERCELLI,GENOA,0.0,1.0
19303130ROMTOR,1930-31,30,07/06/1931,ROMA,TORINO,5.0,1.0
19303131BOLNAP,1930-31,31,04/06/1931,BOLOGNA,NAPOLI,2.0,0.0
19303131CASTOR,1930-31,31,04/06/1931,CASALE,TORINO,3.0,1.0
19303131GENINT,1930-31,31,04/06/1931,GENOA,INTER,1.0,0.0
19303131JUVMOD,1930-31,31,04/06/1931,JUVENTUS,MODENA,4.0,1.0
19303131LAZBRE,1930-31,31,04/06/1931,LAZIO,BRESCIA,2.0,1.0
19303131LEGROM,1930-31,31,04/06/1931,LEGNANO,ROMA,0.0,0.0
19303131LIVALE,1930-31,31,04/06/1931,LIVORNO,ALESSANDRIA,1.0,0.0
19303131MILPRO,1930-31,31,04/06/1931,MILAN,PRO PATRIA,1.0,1.0
19303131TRIPRO,1930-31,31,04/06/1931,TRIESTINA,PRO VERCELLI,3.0,1.0
19303132ALEBOL,1930-31,32,14/06/1931,ALESSANDRIA,BOLOGNA,1.0,6.0
19303132BREJUV,1930-31,32,14/06/1931,BRESCIA,JUVENTUS,1.0,1.0
19303132INTLAZ,1930-31,32,14/06/1931,INTER,LAZIO,3.0,2.0
19303132LEGTRI,1930-31,32,14/06/1931,LEGNANO,TRIESTINA,1.0,1.0
19303132MODLIV,1930-31,32,14/06/1931,MODENA,LIVORNO,4.0,1.0
19303132NAPCAS,1930-31,32,14/06/1931,NAPOLI,CASALE,1.0,0.0
19303132PROPRO,1930-31,32,14/06/1931,PRO PATRIA,PRO VERCELLI,2.0,2.0
19303132ROMGEN,1930-31,32,14/06/1931,ROMA,GENOA,5.0,0.0
19303132TORMIL,1930-31,32,14/06/1931,TORINO,MILAN,3.0,1.0
19303133ALEMOD,1930-31,33,21/06/1931,ALESSANDRIA,MODENA,1.0,1.0
19303133BOLCAS,1930-31,33,21/06/1931,BOLOGNA,CASALE,6.0,1.0
19303133GENPRO,1930-31,33,21/06/1931,GENOA,PRO PATRIA,1.0,0.0
19303133JUVINT,1930-31,33,21/06/1931,JUVENTUS,INTER,1.0,0.0
19303133LAZTRI,1930-31,33,21/06/1931,LAZIO,TRIESTINA,1.0,0.0
19303133LIVLEG,1930-31,33,21/06/1931,LIVORNO,LEGNANO,2.0,1.0
19303133MILROM,1930-31,33,21/06/1931,MILAN,ROMA,0.0,2.0
19303133NAPTOR,1930-31,33,21/06/1931,NAPOLI,TORINO,0.0,2.0
19303133PROBRE,1930-31,33,21/06/1931,PRO VERCELLI,BRESCIA,2.0,0.0
19303134BREROM,1930-31,34,28/06/1931,BRESCIA,ROMA,3.0,2.0
19303134CASMIL,1930-31,34,28/06/1931,CASALE,MILAN,3.0,2.0
19303134INTPRO,1930-31,34,28/06/1931,INTER,PRO PATRIA,2.0,1.0
19303134LAZMOD,1930-31,34,28/06/1931,LAZIO,MODENA,2.0,0.0
19303134LEGNAP,1930-31,34,28/06/1931,LEGNANO,NAPOLI,2.0,0.0
19303134LIVJUV,1930-31,34,28/06/1931,LIVORNO,JUVENTUS,1.0,1.0
19303134PROBOL,1930-31,34,28/06/1931,PRO VERCELLI,BOLOGNA,2.0,0.0
19303134TORALE,1930-31,34,28/06/1931,TORINO,ALESSANDRIA,4.0,1.0
19303134TRIGEN,1930-31,34,28/06/1931,TRIESTINA,GENOA,1.0,1.0
19313201BOLPRO,1931-32,1,20/09/1931,BOLOGNA,PRO VERCELLI,1.0,0.0
19313201BREALE,1931-32,1,20/09/1931,BRESCIA,ALESSANDRIA,1.0,0.0
19313201CASINT,1931-32,1,20/09/1931,CASALE,INTER,3.0,1.0
19313201GENBAR,1931-32,1,20/09/1931,GENOA,BARI,3.0,0.0
19313201MILFIO,1931-32,1,20/09/1931,MILAN,FIORENTINA,1.0,1.0
19313201NAPTRI,1931-32,1,20/09/1931,NAPOLI,TRIESTINA,4.0,2.0
